index,sno,score,content
212,TDUdpl0wq8jo3125q4Lj9,5,새삭도 지금 자라고 있고 테이블은 간식때 깔아서먹이고 있어요 벨은 고양이 교육시킬려고 구입했어요
212,TDUdpl0wq8jo3125q4Lj9,5,굿굿 너무 잘치고 좋아합니다 그거 칠때마다 간식줬더니 생각나면 연속으로 가서칩니다ㅋ넘 귀여워요 ㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,"배송도 빠르고 받자마자
댕댕이 교육했어요~~~~~^^ 가격도저령하고너무좋아요"
212,TDUdpl0wq8jo3125q4Lj9,5,제가 처음부터 했으면 쉬울껀데 와이프가 생각없이 자크채우는게 힘들다고!
212,TDUdpl0wq8jo3125q4Lj9,5,저렴한맛에 한전 사봤는데 좀 싼티나긴한데 넘 웃기네요ㅋ 반복학습 3일째 드디어 누르네요ㅋㅋ 웃기고 완죤 귀욤^^ 스스로 와서는 절때 안함 ㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,교육시키는걸 좋아하는 보호자께 선물로 드렷더니 넘 너무 만족하시네요:)
212,TDUdpl0wq8jo3125q4Lj9,5,훈련용으로 구입했는데 아직은 강아지가 무서워하네요 소리는 크고 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,훈련이 한번에 됐어요 땡치면 간식주니까 가지고다니기만해도 따라다녀요
212,TDUdpl0wq8jo3125q4Lj9,4,가격싸고 내용품 좋아요. 털제거해주는장갑은 무서운지 기겁하네요ㅜㅜ 하지만 이가격에만족입니다
212,TDUdpl0wq8jo3125q4Lj9,5,손에 두고 간식찾기는 냄새가 베어 한번뿐이라 고민했는데 이런게 있네요
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 너무 잘 가지고 노네요~~다른 장난감은 하루면 너덜너덜해지는데 이건 꽤 오래 잘 지고고 놀것 같습니다. 번창하세요~
212,TDUdpl0wq8jo3125q4Lj9,5,말랑이고 부드럽지만 엄청 튼튼해요. 집안에서 가지고 놀기 소리가 크긴 큰데 강아지가 너무 좋아해요^^
212,TDUdpl0wq8jo3125q4Lj9,5,아이가소리를 시러하네요.ㅋ조금더 익숙해지도록 해봐야할거같아요.
212,TDUdpl0wq8jo3125q4Lj9,5,리트리버라서 왠만한 장난감은 일회용입니다~ 배송도 빠르고 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,처음에 신기한지 자꾸 누르더니 지금은 흥미가 조금 떨어졌네요ㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,클리커와함께 한번 사봤어요 애들은 소리나서 피하는거같아요ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 재밌어해요ㅋㅋ밥먹는데 재밋게해주니까 좀더 잘먹내요
212,TDUdpl0wq8jo3125q4Lj9,5,"상품받고 울강쥐 맹훈련중 ㅋㅋ
연습많이해서 동영상 함 올릴께요"
212,TDUdpl0wq8jo3125q4Lj9,5,하두 종을 울려서 간식 먹을때 빼고는 위에다 두고 사용해요ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 사용하기에 적합한 디자인이네요! 소리도 잘 나요ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,"울 강쥐는 발로 긁기는 하는데 누루지는 못하네요. ㅋㅋ.
이뻐요"
212,TDUdpl0wq8jo3125q4Lj9,4,종소리 좋아요. ㅎㅎㅎ 아직 애가 잘 하진 않네요. 시끄럽다고 해서 훈련 시킬까 말까 생각중이에요
212,TDUdpl0wq8jo3125q4Lj9,5,훈련 용도로 샀는데 소리가 나서 그런지 재밌나봐요 훈련은 못하고 물어서 벗겨졌지만 애기가 재밌어하니 만족해요^^
212,TDUdpl0wq8jo3125q4Lj9,3,"첨이라근지 잘 안쓰고요
소리가 잘 안나네요
디자인은 귀여워요"
212,TDUdpl0wq8jo3125q4Lj9,4,우리 애들이 쓸지는 모르겠지만 한번 시도는 해보려고 샀어요.
212,TDUdpl0wq8jo3125q4Lj9,5,우리 강아지 천재견 하루만에 간식 달라고 미친듯이 벨 누른다
212,TDUdpl0wq8jo3125q4Lj9,5,아이가 아직좀 무서워하는데 그래도 한번씩 건드려는 보네여^^
212,TDUdpl0wq8jo3125q4Lj9,3,"흰 바탕에 사용한흔적이 있어요
울 강쥐가 별루 관심이 없네요"
212,TDUdpl0wq8jo3125q4Lj9,5,저렴하고 좋아요~ 저희집 강아지가 관심을 많이 가지네요ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,3,우리 아이가 소리에 예민한데 간식줄때 해보려고 구매했어요
212,TDUdpl0wq8jo3125q4Lj9,4,"강아지가 도통 반응이 없어요
울집 강쥐는 아이큐가 낮은지ㅎ"
212,TDUdpl0wq8jo3125q4Lj9,5,입으로 자꾸 물기는 하는데 훈련시키면 잘 할 것 같아요 ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,3,"배송늦었고요
디자인은 귀여워요
소리는 그닥.. 가격만큼 ㅋ"
212,TDUdpl0wq8jo3125q4Lj9,5,벨부분이 내려가서 잘 올라오지는 않지만 그래도 귀엽네요.
212,TDUdpl0wq8jo3125q4Lj9,5,좋아요 근데 강아지가 말을 안들음 ㅋ 교육이 필요할듯해요
212,TDUdpl0wq8jo3125q4Lj9,4,"강아지가 무서워해서 시간이 필요할듯 한데
제품은 젛아요"
212,TDUdpl0wq8jo3125q4Lj9,5,간식줄때 한번씩쳐요~~ 첨엔못하더니 알려주니 하네요 ㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,"밥줄때 훈련시켰더니
제가 뭘먹을때 저도 달라고
수시로 땡땡거리네요
훈련하기 재밌어요"
212,TDUdpl0wq8jo3125q4Lj9,5,"교육차구입.
소리잘나요~~~
애가 좀 침착해주야 될텐뎈ㅋㅋ"
212,TDUdpl0wq8jo3125q4Lj9,5,"아이가 금방 습득하고, 재미있어하네요^^
만족스럽습니다."
212,TDUdpl0wq8jo3125q4Lj9,5,땡이 잘 안쳐질때가 있는데 강아지 훈련시키기엔 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,굿굿~♡ 훈련중 이에요 벨누름 간식주니 넘좋아해요
212,TDUdpl0wq8jo3125q4Lj9,4,자꾸 바닥이 미끄러지는건 좀 그래요 다음에 만드실땐 바닥에 고무패킹하면 좋을거같아요
212,TDUdpl0wq8jo3125q4Lj9,5,"첨엔 소리에 놀라더니 익숙해졓음 ㅋ
교육 잘시켜볼게요"
212,TDUdpl0wq8jo3125q4Lj9,5,"소리 잘 나는데 쎄개
잘 맞춰서 쳐야돼요 강아지가 ㅋㅋ"
212,TDUdpl0wq8jo3125q4Lj9,5,살짝 눌러도 잘 눌리키는데..누를 생각을 안해요 ㅋㅋ..
212,TDUdpl0wq8jo3125q4Lj9,5,우리 뽀야는 머리가 좋지않은데 과연 벨을 울려주실지?
212,TDUdpl0wq8jo3125q4Lj9,4,생각볻 컸구 하루가지고 놀더니 흐이를 잃은 우리도도
212,TDUdpl0wq8jo3125q4Lj9,5,아직 사용해보진 않았지만 잘 쓸거라 기대해봅니다^^~~
212,TDUdpl0wq8jo3125q4Lj9,3,"그냥갖고놀아요.
훈련시켜야하는데잘안되네요.
이뻐요"
212,TDUdpl0wq8jo3125q4Lj9,5,디자인도 이쁘고 좋아요. 우리 냥이가 잘 사용해주길
212,TDUdpl0wq8jo3125q4Lj9,3,가르쳐봤는데 아직 잘못하네요ㅠ며칠걸릴거 같아요
212,TDUdpl0wq8jo3125q4Lj9,4,터친하면 간식 주니까 자꾸 터치해서 올러놓았어요.
212,TDUdpl0wq8jo3125q4Lj9,5,아직 교육을 못시켰는데 잘한번 해봐야겟어용 ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,톡쳐도 소리나서 벌써 누르면간식주는걸 배웠어요
212,TDUdpl0wq8jo3125q4Lj9,3,좋은데 강아지가 무서워해서 괜히 산거같어요ㅠㅠ
212,TDUdpl0wq8jo3125q4Lj9,5,땡 간식 교육시키려는데.. 아직 갈길이 머네요ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,4,애기 금방 배웠어요 ㅋㅋ 할때마다 너무 귀엽네요
212,TDUdpl0wq8jo3125q4Lj9,5,하루만에 습득해서 계속 쳐서 숨갸놔써여 ㅠ ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,배송도빠르고 저렴한가격에 구입해서 너무좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,처음에는 소리에 놀라더니 익숙하니 잘 누르네요
212,TDUdpl0wq8jo3125q4Lj9,5,사진과 같아요 울 강아지는 물고 도망다니네요;;;
212,TDUdpl0wq8jo3125q4Lj9,5,우리강쥐 바로습득 ㅋ 잼나게 딩동하면 잘치네ㅛ
212,TDUdpl0wq8jo3125q4Lj9,5,하루만에 강아지 교육 시켰어요ㅎㅎ넘 귀여워요
212,TDUdpl0wq8jo3125q4Lj9,5,종을 차면 간식주는데 딱 좋은 학습도구 입니다
212,TDUdpl0wq8jo3125q4Lj9,5,개인기로 사봤는데 잘 하네요 종소리도 잘 나요
212,TDUdpl0wq8jo3125q4Lj9,3,"강쥐들이 무서워하네요ㅎㅎ
근데 상품은 쪼아요"
212,TDUdpl0wq8jo3125q4Lj9,5,소리에 반응을하지만 칠려고 하지는 않아요..야바위 가르쳐볼까하고 구입했지만 흥미를 느끼지 않네요..
212,TDUdpl0wq8jo3125q4Lj9,4,"아직 우리아이가 소리에 깜짝 놀라서
피해다니는데 벨은 화면과같아요~
친숙하게 놀아줘야할것같아요!"
212,TDUdpl0wq8jo3125q4Lj9,5,5개월 아기 요키인데도 금방 익혀서 잘하네요^^
212,TDUdpl0wq8jo3125q4Lj9,5,첨에소리무서워하더니 적응한듯 훈련잘되네요
212,TDUdpl0wq8jo3125q4Lj9,5,밥먹을때마다 종 두번씩 올려주고있어요 ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,잘쓰고있어요 이제 슬슬 교육해보려구요 ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,교육 잘 시켜 볼게요 귀엽네요~가성비 좋아요
212,TDUdpl0wq8jo3125q4Lj9,4,호기심에 구매했는데 냥무시 당했어요ㅠㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,반응이 다 달라서 가르쳐 주며 신기해요🤗
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 별로 관심은 없는데 제품은 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,물건은좋은데 훈련이부족해서 잘안써요ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,아직 새끼강아지라 시끄럽게가지고 놀아요
212,TDUdpl0wq8jo3125q4Lj9,5,벨훈련만 안해봐서 이것도 도전해보려구요
212,TDUdpl0wq8jo3125q4Lj9,5,아직 교육시키기전인데 잘하길 빌어용ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,첨사봣는데 기여워용ㅋㅋ 훈련해보려구요
212,TDUdpl0wq8jo3125q4Lj9,5,입으로 물고 가는데 훈런해 꼭 선공할께요
212,TDUdpl0wq8jo3125q4Lj9,5,강아지 훈련시키고 있어요 ㅋㅋ 넘 귀여미
212,TDUdpl0wq8jo3125q4Lj9,5,"재미삼아 구매했습니다
울댕댕이 관심있어하네요
반복적으로 훈련중입니다"
212,TDUdpl0wq8jo3125q4Lj9,5,아직 사용법을 모르지만 잘가르쳐볼께요
212,TDUdpl0wq8jo3125q4Lj9,5,잘가지고놀고 이제교육시켜야봐야겟어여
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 똑똑해진다길래 구매했어요 ㅎ
212,TDUdpl0wq8jo3125q4Lj9,5,강아지 훈련벨 중에 제일 좋은거 같아요!
212,TDUdpl0wq8jo3125q4Lj9,5,벨소리는 작은듯 하지만...이쁘고 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,"아직 종소리에 움찔하고 무서워하긴 하는데 꾸준히 훈련해 보려구여ㅋㅋ
가격도 저렴하고 괜츈괜츈"
212,TDUdpl0wq8jo3125q4Lj9,4,괜찮아요~우리강아지가 말을 안들을뿐^^
212,TDUdpl0wq8jo3125q4Lj9,3,심심ㅎㅐ보이면 해볼려고 구매했스비낟
212,TDUdpl0wq8jo3125q4Lj9,5,애기가 안갖고 놀아요. 좀더 지켜보구요
212,TDUdpl0wq8jo3125q4Lj9,5,착한금액으로 잘산것 같아요 잘쓸께용~
212,TDUdpl0wq8jo3125q4Lj9,5,배송도 빠르고 물품도 넘 맘에 드네요~~
212,TDUdpl0wq8jo3125q4Lj9,5,낚시대를 잘 가지고 노네요!딴 건 아직
212,TDUdpl0wq8jo3125q4Lj9,2,소리가생각보다약하고너무헐렁하느낌
212,TDUdpl0wq8jo3125q4Lj9,5,소리잘나고 훈련하면 좋아질것같아요.
212,TDUdpl0wq8jo3125q4Lj9,5,강아지랑 놀 생각 하니까 재밌겠어요
212,TDUdpl0wq8jo3125q4Lj9,5,간식벨로 교육하니 금방 잘하네요 굿
212,TDUdpl0wq8jo3125q4Lj9,5,좋아요.관심집중해서 내가 힘들듯ㅎ
212,TDUdpl0wq8jo3125q4Lj9,4,기대이상의 품질이네요. 많이파세요
212,TDUdpl0wq8jo3125q4Lj9,4,오늘부터훈련용 벨로 사용하려구요
212,TDUdpl0wq8jo3125q4Lj9,5,여러가지로 쓸모가 잇어 좋아요ㅎ
212,TDUdpl0wq8jo3125q4Lj9,3,아직 잘 쓰는건지 모르겠어요.ㅠㅠ
212,TDUdpl0wq8jo3125q4Lj9,5,매우 잘교육하여 종만 주만 때려요
212,TDUdpl0wq8jo3125q4Lj9,5,괜찮아요..쓸만한거같습니다..ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,"배송도 좋았고, 아이가 잘 놀아요."
212,TDUdpl0wq8jo3125q4Lj9,5,다좋은데 교육이 잘안되네여 ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,4,아직 훈련중이지만 잘 사용할께요
212,TDUdpl0wq8jo3125q4Lj9,5,귀여워요 멍뭉이가 어리둥절해서 아직 쓰는법을 잘 몰라요 ㅋㅋㅋ 귀엽네용
212,TDUdpl0wq8jo3125q4Lj9,5,멍멍이가 겁쟁이라 훈련중이에요
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가잘눌러요 소리가ㅋ네요
212,TDUdpl0wq8jo3125q4Lj9,4,아직 훈련중이 지만 맘에 들어요
212,TDUdpl0wq8jo3125q4Lj9,5,"아이들이 너무 종소리 울려서 숨겨놧어요~ㅎ
그래도 소리도 잘나고 조아요~^^"
212,TDUdpl0wq8jo3125q4Lj9,5,아직은인데요 곧 즐겨하겠죠 ㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,아직 애기라 훈련 안시켜봤어요
212,TDUdpl0wq8jo3125q4Lj9,5,ㅎㅎ 우리 아가는 잘 못하네요
212,TDUdpl0wq8jo3125q4Lj9,5,교육용으로 이것만한게 없어요
212,TDUdpl0wq8jo3125q4Lj9,5,몇번안쳤는데 코팅이버겨져여
212,TDUdpl0wq8jo3125q4Lj9,4,너무 잘해서 이젠 치워둔 제품
212,TDUdpl0wq8jo3125q4Lj9,5,사고싶었던건데 잘쓰고있어요
212,TDUdpl0wq8jo3125q4Lj9,5,애기 더 크면 사용할수있겠죵
212,TDUdpl0wq8jo3125q4Lj9,5,빨리 배송해 주셔서 감사해요
212,TDUdpl0wq8jo3125q4Lj9,5,아직 익숙해지려면 멀었지요
212,TDUdpl0wq8jo3125q4Lj9,5,매일 간식달라고 종을쳐요ㅠ
212,TDUdpl0wq8jo3125q4Lj9,5,재미있게 놀려고구매합니다
212,TDUdpl0wq8jo3125q4Lj9,4,벨소리가너무작은거같아요~
212,TDUdpl0wq8jo3125q4Lj9,5,마음에들어요 또구입할게요
212,TDUdpl0wq8jo3125q4Lj9,5,"울강지는
아예쓰지않네요ㅋ"
212,TDUdpl0wq8jo3125q4Lj9,3,소리가요란해요ㅎㅎ좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,배송도 빠르고 만족합니다
212,TDUdpl0wq8jo3125q4Lj9,5,좋습니다 !! 잘쓰겠습미다!
212,TDUdpl0wq8jo3125q4Lj9,5,감사헙니다 잘쓸게여 ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,프린팅이 아쉽지만 좋아요
212,TDUdpl0wq8jo3125q4Lj9,5,잘받았어요귀엽메요궈엽
212,TDUdpl0wq8jo3125q4Lj9,3,"좋아요
잘사용하고있어욯"
212,TDUdpl0wq8jo3125q4Lj9,5,그럭저럭 맘에 들어요!!!
212,TDUdpl0wq8jo3125q4Lj9,5,고장없이 잘쓰고 있어요
212,TDUdpl0wq8jo3125q4Lj9,5,강아지 가 너무좋아해요
212,TDUdpl0wq8jo3125q4Lj9,5,아주 잘맞네요.잘쓸게요
212,TDUdpl0wq8jo3125q4Lj9,3,소리를 많이 무서워해요
212,TDUdpl0wq8jo3125q4Lj9,5,아주 잘쓰고있어요 만족
212,TDUdpl0wq8jo3125q4Lj9,5,벨치기 연습중이예요 ㅎ
212,TDUdpl0wq8jo3125q4Lj9,3,소리를 무서워해서...흙
212,TDUdpl0wq8jo3125q4Lj9,5,잘 쓰고잇아여ㅎㅋ후하
212,TDUdpl0wq8jo3125q4Lj9,5,잘 고장나지도 않고 소리도 크고 좋아요 무엇보다 귀여워요 너무 ㅋㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,"벨이 귀엽고 이쁘네요ㅎㅎ
오자마자 애기한테 시켜봤는데ㅋㅋ 아직 적응이 필요한거 같아요ㅎ 워낙 배고프면 표현을 안해서 배고프면 누르라고 할려고 시켰어요 빨리 적응해서 훈련 시켜 좋은 결과 있길 바랍니다ㅋ"
212,TDUdpl0wq8jo3125q4Lj9,4,그냥 저냥 그래요 ㅎㅎ
212,TDUdpl0wq8jo3125q4Lj9,4,가끔사용해요ㅋㅋ괜찬
212,TDUdpl0wq8jo3125q4Lj9,4,아이 교육용으로 구매.
212,TDUdpl0wq8jo3125q4Lj9,5,색상도 예쁘고 좋아요
212,TDUdpl0wq8jo3125q4Lj9,3,강아지가 이해를 못함
212,TDUdpl0wq8jo3125q4Lj9,5,강아지가 잘 누르네요
212,TDUdpl0wq8jo3125q4Lj9,5,너무귀여워요 종 띵띵
212,TDUdpl0wq8jo3125q4Lj9,5,아직 훈련중입니다ㅋ
212,TDUdpl0wq8jo3125q4Lj9,5,가끔씩 쓰긴하는데...
212,TDUdpl0wq8jo3125q4Lj9,5,교육중인데ㅈ좋아요~
212,TDUdpl0wq8jo3125q4Lj9,5,애가 아주좋아합니다
212,TDUdpl0wq8jo3125q4Lj9,5,재미나게 놀고있어요
212,TDUdpl0wq8jo3125q4Lj9,5,"소리가 그냥저냥,,,,,"
212,TDUdpl0wq8jo3125q4Lj9,3,잘 활용하겠습니다 ~
212,TDUdpl0wq8jo3125q4Lj9,5,잘사용하고 있어요~~
212,TDUdpl0wq8jo3125q4Lj9,5,종치는게 신기해요~~
212,TDUdpl0wq8jo3125q4Lj9,5,소리가 맑아요 ㅋㅋ
212,TDUdpl0wq8jo3125q4Lj9,4,ㅠㅠ 흥미 없어해요
212,TDUdpl0wq8jo3125q4Lj9,5,종소리 시원하게~굳
212,TDUdpl0wq8jo3125q4Lj9,5,종 소리 잘 납니다~
212,TDUdpl0wq8jo3125q4Lj9,5,"좋아요
굳
만족해요"
212,TDUdpl0wq8jo3125q4Lj9,5,잘가지고노네여~^^
212,TvE9R8Cb71kvEbAY7ruM1,5,초반에는 어색해서 안가지고 놀더니 지금은 너무나도 잘 가지고 놀아서 다행이에요ㅎㅎ 뒷발차기 하면서 잘 놀아요 !
212,TvE9R8Cb71kvEbAY7ruM1,5,아깽이가 잘 가지고 놀아요 튼튼하고 좋네용
212,TvE9R8Cb71kvEbAY7ruM1,5,장난감음 바둑이 잡화점마 써요 배송도 빠르고 애기가 너무 좋아합니당 ㅎㅎ박스까지 완벽합니다
212,TvE9R8Cb71kvEbAY7ruM1,5,저희집 고양이가 공 달려 있는것만 선호하는지 이건 잘 안써욥...ㅜㅜ
212,TvE9R8Cb71kvEbAY7ruM1,5,4번 제품 보다는 아니지만 나름 사용 하는 것 같아요 !
212,TvE9R8Cb71kvEbAY7ruM1,5,애기가 맨날가지고놉니다
212,TvE9R8Cb71kvEbAY7ruM1,3,잘안가지고 노네요 ㅎ
212,TvE9R8Cb71kvEbAY7ruM1,3,잘안가지고노네요 ^^ㅎ
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,배송도 빠르고 좋아요
212,TvE9R8Cb71kvEbAY7ruM1,5,끈 있는 건 품절돼서 아쉬웠어요ㅠ 생각보다 크고 튼튼하고 질이 좋아요~ 열흘 전 구조한 아깽이 이갈이용으로 맞춤입니다~ 귀여운 캣닢인형에 솜을 더 넣었어요~ 그리고 로프토이엔 신발끈을 끼웠어요~ 만족만족합니다~
212,TvE9R8Cb71kvEbAY7ruM1,5,끈 있는 건 품절돼서 아쉬웠어요ㅠ 생각보다 크고 튼튼하고 질이 좋아요~ 열흘 전 구조한 아깽이 이갈이용으로 맞춤입니다~ 귀여운 캣닢인형에 솜을 더 넣었어요~ 그리고 로프토이엔 신발끈을 끼웠어요~ 만족만족합니다~
212,TvE9R8Cb71kvEbAY7ruM1,5,끈 있는 건 품절돼서 아쉬웠어요ㅠ 생각보다 크고 튼튼하고 질이 좋아요~ 열흘 전 구조한 아깽이 이갈이용으로 맞춤입니다~ 귀여운 캣닢인형에 솜을 더 넣었어요~ 그리고 로프토이엔 신발끈을 끼웠어요~ 만족만족합니다~
212,TvE9R8Cb71kvEbAY7ruM1,5,끈 있는 건 품절돼서 아쉬웠어요ㅠ 생각보다 크고 튼튼하고 질이 좋아요~ 열흘 전 구조한 아깽이 이갈이용으로 맞춤입니다~ 귀여운 캣닢인형에 솜을 더 넣었어요~ 그리고 로프토이엔 신발끈을 끼웠어요~ 만족만족합니다~
212,TvE9R8Cb71kvEbAY7ruM1,5,끈 있는 건 품절돼서 아쉬웠어요ㅠ 생각보다 크고 튼튼하고 질이 좋아요~ 열흘 전 구조한 아깽이 이갈이용으로 맞춤입니다~ 귀여운 캣닢인형에 솜을 더 넣었어요~ 그리고 로프토이엔 신발끈을 끼웠어요~ 만족만족합니다~
212,TvE9R8Cb71kvEbAY7ruM1,5,생각보다 엄청 커서 놀랐어요 !! 집사는 마음에 드는데 냥주인님께서 마음에 안드시나 ... 잘 안가지고 노네요 ㅜㅜ 가지고 놀도록 노력 해보겠습니다
212,TvE9R8Cb71kvEbAY7ruM1,5,저희집애기는 취향이 아닌가봐요ㅋㅋ
212,TvE9R8Cb71kvEbAY7ruM1,5,아기고양이 이갈이 할때 유용했어요
212,TvE9R8Cb71kvEbAY7ruM1,5,만나면 사용할려고 미리 사놨어요 튼튼해 보이네요 많이 파세요
212,TvE9R8Cb71kvEbAY7ruM1,5,저희 고양이가 이갈이를 시작해서 구매했는데 내구성이랑 진짜 다 좋은데 휴지를 물어 뜯는게 더 좋은가봐여 ... ㅜㅜ
212,TvE9R8Cb71kvEbAY7ruM1,5,아기가 확실히 호기심을 보입니다
212,TvE9R8Cb71kvEbAY7ruM1,5,애기가 좋아합니다.
212,TvE9R8Cb71kvEbAY7ruM1,5,"얼른 가지고 놀길 ,,, 기다리고만 있습니다 ㅎ 넘 큰건가 ㅜㅜ"
212,TvE9R8Cb71kvEbAY7ruM1,5,아이들이 좋아하네요
212,TvE9R8Cb71kvEbAY7ruM1,4,아직잘가지고놀지않아요
212,TvE9R8Cb71kvEbAY7ruM1,4,아직잘가지고놀지않아요
212,TvE9R8Cb71kvEbAY7ruM1,5,엄청 잘쓰고있어용 튼튼해서 돌아가면서 쓰고잇답니다
212,TvE9R8Cb71kvEbAY7ruM1,5,애기가 좋아해서 좋음 뒷발 찰 수 있게 볼 있는 걸로 사는 것도 좋았을 듯
212,TvE9R8Cb71kvEbAY7ruM1,5,기웃하긴하는데 잘쓸지는 모르겠어요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘쓰겠습니다 감사합니다
212,TvE9R8Cb71kvEbAY7ruM1,5,좋아요 ~좋아요 ~좋아요 ~좋아요 ~좋아요 ~
212,TvE9R8Cb71kvEbAY7ruM1,5,좋아요 ~좋아요 ~좋아요 ~좋아요 ~좋아요 ~
212,TvE9R8Cb71kvEbAY7ruM1,4,고양이가 좋아하는데 로프는 보풀이 많이 날려요
212,TvE9R8Cb71kvEbAY7ruM1,5,애기가 정말좋아하는데 이빨에 무리가진 않을까 걱정되긴합니다
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,잘 씁니다. 아기들이 씹기은 좀 굵긴해요
212,TvE9R8Cb71kvEbAY7ruM1,5,튼튼하니 좋아용~^^
212,TvE9R8Cb71kvEbAY7ruM1,3,고양이 손가락을 물어서 샀는데..잘 안 갖고 놀아요.관심이 없는거 같아요ㅠㅠ
212,TvE9R8Cb71kvEbAY7ruM1,5,3개월 고양이가 좋아해요
212,TvE9R8Cb71kvEbAY7ruM1,5,이건 생각보다 커서 어린고양이는 잘안쓰네요
212,TvE9R8Cb71kvEbAY7ruM1,5,자꾸 손물때 던져주면 잘 갖고놉니다
212,TvE9R8Cb71kvEbAY7ruM1,5,튼튼해요! 근데 고양이가 엄청 조아하진 않는듯 ㅠㅠ 흑흑
212,TvE9R8Cb71kvEbAY7ruM1,5,잘가지고놀아요~~~
212,TvE9R8Cb71kvEbAY7ruM1,5,잘가지고놀아요~~~
212,TvE9R8Cb71kvEbAY7ruM1,5,잘가지고놀아요~~~
212,TvE9R8Cb71kvEbAY7ruM1,3,"저희집 고양이는 그렇게 좋아하지는 않았는데
제품은 잘 만들어져있고 예뻐요!"
212,TvE9R8Cb71kvEbAY7ruM1,5,고양이가 여전히 잘 가지고 놀아요
212,TvE9R8Cb71kvEbAY7ruM1,5,고양이가 잘가지고놀아요 ㅎㅎ
212,TvE9R8Cb71kvEbAY7ruM1,5,냥이가 잘 가지고놀아요 ㅎ
212,TvE9R8Cb71kvEbAY7ruM1,5,고양이가 여전히 잘 쓰고 놀아요
212,TvE9R8Cb71kvEbAY7ruM1,5,애기가 잘 가지고놀아요
212,TvE9R8Cb71kvEbAY7ruM1,5,냥이가 잘 가지고 놀아요 ㅎㅎ
212,TvE9R8Cb71kvEbAY7ruM1,5,냥이랑 같이놀기좋네요 ㅎㅎ
212,TvE9R8Cb71kvEbAY7ruM1,5,"오자말자 줬더니 아주 좋아 합니다.
이갈이로 계속 제 손발을 물었는데 ㅜㅜ 이제 안물릴것같네요."
